# K, H-K
1.257199999999999918e+01,2.231000000000001648e+00
1.244400000000000084e+01,1.314999999999999503e+00
1.260599999999999987e+01,1.403999999999999915e+00
1.557699999999999996e+01,1.630999999999998451e+00
1.577299999999999969e+01,1.620000000000000995e+00
1.746199999999999974e+01,1.265000000000000568e+00
1.694999999999999929e+01,1.320000000000000284e+00
1.571400000000000041e+01,1.639999999999998792e+00
1.635099999999999909e+01,1.301000000000001933e+00
1.725000000000000000e+01,1.080999999999999517e+00
1.481600000000000072e+01,1.604000000000000981e+00
1.482499999999999929e+01,1.606000000000001648e+00
1.763800000000000168e+01,5.489999999999994884e-01
1.576800000000000068e+01,1.528999999999999915e+00
1.666400000000000148e+01,1.075999999999996959e+00
1.322899999999999920e+01,1.503000000000000114e+00
1.440900000000000070e+01,1.517999999999998906e+00
1.291699999999999982e+01,1.631999999999999673e+00
1.772299999999999898e+01,9.280000000000008242e-01
1.508000000000000007e+01,1.412999999999998479e+00
1.548399999999999999e+01,1.383000000000000895e+00
1.282900000000000063e+01,1.863999999999998991e+00
1.496400000000000041e+01,1.773999999999999133e+00
1.464799999999999969e+01,1.454000000000000625e+00
1.667699999999999960e+01,1.868000000000002103e+00
1.539600000000000080e+01,1.364999999999998437e+00
1.612800000000000011e+01,1.667000000000001592e+00
1.303500000000000014e+01,1.708000000000000185e+00
1.475399999999999956e+01,1.494000000000001549e+00
1.605699999999999861e+01,5.440000000000004832e-01
1.361700000000000088e+01,1.610999999999998877e+00
1.684799999999999898e+01,1.856999999999999318e+00
1.749800000000000111e+01,1.234999999999999432e+00
1.643100000000000094e+01,1.672000000000000597e+00
1.676200000000000045e+01,5.069999999999978968e-01
1.481499999999999950e+01,1.677999999999999048e+00
1.496000000000000085e+01,1.708999999999999631e+00
1.452899999999999991e+01,1.530000000000001137e+00
1.722299999999999898e+01,1.057999999999999829e+00
1.430400000000000027e+01,9.329999999999998295e-01
1.628600000000000136e+01,1.997999999999997556e+00
1.502899999999999991e+01,1.682999999999999829e+00
1.071599999999999930e+01,7.520000000000006679e-01
1.484299999999999997e+01,1.658999999999998920e+00
1.655300000000000082e+01,1.521000000000000796e+00
1.445299999999999940e+01,2.745000000000000995e+00
1.625400000000000134e+01,1.631999999999997897e+00
1.561800000000000033e+01,1.528999999999998138e+00
1.393599999999999994e+01,3.239999999999998437e-01
1.470500000000000007e+01,1.647000000000000242e+00
1.609100000000000108e+01,9.869999999999983231e-01
1.369599999999999973e+01,1.291000000000000369e+00
1.805300000000000082e+01,1.266999999999999460e+00
1.098799999999999955e+01,1.326999999999999957e+00
1.769000000000000128e+01,9.369999999999976126e-01
1.468200000000000038e+01,1.549000000000001265e+00
1.623199999999999932e+01,1.496000000000002217e+00
1.717899999999999849e+01,4.190000000000004832e-01
1.427800000000000047e+01,1.538999999999999702e+00
1.481900000000000084e+01,1.602999999999999758e+00
1.420299999999999940e+01,2.283000000000001251e+00
1.291000000000000014e+01,1.660000000000000142e+00
1.625900000000000034e+01,-2.889999999999997016e-01
1.582199999999999918e+01,9.690000000000011937e-01
1.521199999999999974e+01,7.309999999999998721e-01
1.722800000000000153e+01,8.309999999999995168e-01
1.487500000000000000e+01,1.532000000000000028e+00
1.476800000000000068e+01,1.602000000000000313e+00
1.509999999999999964e+01,1.395000000000001350e+00
1.556099999999999994e+01,7.940000000000004832e-01
1.317800000000000082e+01,1.711999999999999744e+00
1.619099999999999895e+01,1.550000000000000711e+00
1.723600000000000065e+01,1.967999999999999972e+00
1.583300000000000018e+01,2.022000000000000242e+00
1.608899999999999864e+01,1.389000000000002899e+00
1.780900000000000105e+01,-1.590000000000024727e-01
1.718799999999999883e+01,5.910000000000010800e-01
1.644200000000000017e+01,1.353000000000001535e+00
1.544999999999999929e+01,1.379000000000001336e+00
1.383900000000000041e+01,6.099999999999994316e-02
1.730900000000000105e+01,1.428999999999998494e+00
1.774200000000000088e+01,1.413999999999997925e+00
1.801999999999999957e+01,7.999999999999118927e-03
1.554599999999999937e+01,3.380000000000009663e-01
1.463400000000000034e+01,1.480000000000000426e+00
1.497100000000000009e+01,1.664999999999999147e+00
1.300500000000000078e+01,1.530999999999998806e+00
1.449000000000000021e+01,1.642000000000001236e+00
1.778000000000000114e+01,1.929999999999978400e-01
1.463299999999999912e+01,1.903999999999999915e+00
1.780600000000000094e+01,4.770000000000003126e-01
1.627899999999999991e+01,1.847999999999998977e+00
1.749399999999999977e+01,7.950000000000017053e-01
1.553500000000000014e+01,9.179999999999992610e-01
1.442300000000000004e+01,1.505000000000000782e+00
1.463799999999999990e+01,1.227999999999999758e+00
1.269899999999999984e+01,1.657000000000000028e+00
1.502800000000000047e+01,1.561999999999999389e+00
1.445100000000000051e+01,3.959999999999990195e-01
1.477899999999999991e+01,1.086000000000000298e+00
1.615700000000000003e+01,1.620999999999998664e+00
1.392800000000000082e+01,1.431999999999998607e+00
1.517200000000000060e+01,1.499999999999985789e-01
1.402399999999999913e+01,1.514000000000001123e+00
1.678200000000000003e+01,1.299999999999990052e-01
1.705300000000000082e+01,1.469999999999998863e+00
1.429199999999999982e+01,1.128000000000000114e+00
1.762300000000000111e+01,2.679999999999971294e-01
1.766199999999999903e+01,1.426999999999999602e+00
1.734700000000000131e+01,1.422999999999998266e+00
1.385500000000000043e+01,1.275999999999999801e+00
1.666400000000000148e+01,1.588999999999998636e+00
1.351099999999999923e+01,1.393000000000000682e+00
1.473499999999999943e+01,1.504000000000001336e+00
1.678600000000000136e+01,2.479999999999975557e-01
1.410299999999999976e+01,1.208999999999999631e+00
1.509800000000000075e+01,7.899999999999884892e-02
1.696000000000000085e+01,1.501999999999998892e+00
1.755300000000000082e+01,1.739999999999994884e-01
1.751999999999999957e+01,1.181000000000000938e+00
1.675600000000000023e+01,1.530000000000001137e+00
1.678300000000000125e+01,1.564000000000000057e+00
1.776800000000000068e+01,1.294000000000000483e+00
1.771399999999999864e+01,1.700000000000002842e+00
1.728200000000000003e+01,2.065000000000001279e+00
1.235999999999999943e+01,1.653999999999999915e+00
1.297499999999999964e+01,1.752000000000000668e+00
1.307099999999999973e+01,1.272999999999999687e+00
1.479400000000000048e+01,1.535000000000000142e+00
1.069999999999999929e+01,1.474000000000000199e+00
1.765700000000000003e+01,5.380000000000002558e-01
1.236100000000000065e+01,1.344999999999998863e+00
1.629799999999999827e+01,2.430000000000021032e-01
1.645200000000000173e+01,9.779999999999979821e-01
1.525699999999999967e+01,1.990000000000000213e+00
1.452899999999999991e+01,1.352000000000000313e+00
1.620700000000000074e+01,1.332000000000000739e+00
1.435299999999999976e+01,1.519999999999999574e+00
1.373000000000000043e+01,1.559999999999998721e+00
1.687300000000000111e+01,1.637000000000000455e+00
1.502299999999999969e+01,1.705999999999999517e+00
1.295800000000000018e+01,1.496999999999999886e+00
1.138599999999999923e+01,1.524000000000000909e+00
1.669900000000000162e+01,2.067999999999997840e+00
1.594100000000000072e+01,8.059999999999991616e-01
1.693599999999999994e+01,8.369999999999997442e-01
1.539899999999999913e+01,1.610000000000001208e+00
1.546299999999999919e+01,1.598000000000000753e+00
1.474900000000000055e+01,2.179000000000000270e+00
1.450300000000000011e+01,1.442999999999999616e+00
1.512400000000000055e+01,2.005999999999998451e+00
1.684799999999999898e+01,1.711999999999999744e+00
1.758800000000000097e+01,1.861000000000000654e+00
1.448099999999999987e+01,1.554000000000000270e+00
1.477500000000000036e+01,1.160999999999999588e+00
1.178999999999999915e+01,1.754000000000001336e+00
1.597000000000000064e+01,4.180000000000010374e-01
1.461999999999999922e+01,2.009000000000002117e+00
1.692099999999999937e+01,-1.789999999999984936e-01
1.380700000000000038e+01,2.189999999999994174e-01
1.421799999999999997e+01,1.358999999999999986e+00
1.513299999999999912e+01,3.160000000000007248e-01
1.566900000000000048e+01,1.542999999999999261e+00
1.628699999999999903e+01,6.930000000000013927e-01
1.703999999999999915e+01,2.699999999999995737e-01
1.543900000000000006e+01,1.824000000000001620e+00
1.390700000000000003e+01,1.298999999999999488e+00
1.741499999999999915e+01,1.669000000000000483e+00
1.691499999999999915e+01,1.503000000000000114e+00
1.401999999999999957e+01,8.140000000000000568e-01
1.712699999999999889e+01,1.364000000000000767e+00
1.356400000000000006e+01,1.223000000000000753e+00
1.733599999999999852e+01,1.307000000000002160e+00
1.568599999999999994e+01,1.132999999999999119e+00
1.465499999999999936e+01,1.549999999999998934e+00
1.498199999999999932e+01,1.458000000000001961e+00
1.764000000000000057e+01,8.529999999999979821e-01
1.643599999999999994e+01,8.999999999999985789e-01
1.583300000000000018e+01,2.496999999999998110e+00
1.603099999999999881e+01,2.724000000000000199e+00
1.728099999999999881e+01,6.050000000000004263e-01
1.778699999999999903e+01,5.549999999999997158e-01
1.588000000000000078e+01,1.673000000000000043e+00
9.871000000000000441e+00,1.144000000000000128e+00
1.658899999999999864e+01,6.460000000000007958e-01
1.426800000000000068e+01,1.167999999999999261e+00
1.637900000000000134e+01,1.129999999999995453e-01
1.464899999999999913e+01,3.532000000000001805e+00
1.631899999999999906e+01,1.547000000000000597e+00
1.669200000000000017e+01,1.245999999999998664e+00
1.423300000000000054e+01,1.503999999999999559e+00
1.566799999999999926e+01,1.527000000000001023e+00
1.774599999999999866e+01,1.235000000000002984e+00
1.728900000000000148e+01,1.465999999999997527e+00
1.438199999999999967e+01,1.550000000000000711e+00
1.759799999999999898e+01,1.439000000000000057e+00
1.450200000000000067e+01,1.607000000000001094e+00
1.704700000000000060e+01,1.567000000000000171e+00
1.782400000000000162e+01,8.999999999999985789e-01
1.561500000000000021e+01,1.572000000000000952e+00
1.475600000000000023e+01,1.487999999999999545e+00
1.654100000000000037e+01,6.119999999999983231e-01
1.421100000000000030e+01,3.390000000000004121e-01
1.474300000000000033e+01,1.601999999999998536e+00
1.750799999999999912e+01,1.373000000000001108e+00
1.725400000000000134e+01,1.349000000000000199e+00
1.347400000000000020e+01,1.663000000000000256e+00
1.441399999999999970e+01,1.442000000000000171e+00
1.344699999999999918e+01,1.179000000000000270e+00
1.542999999999999972e+01,4.090000000000006963e-01
1.558799999999999919e+01,1.436999999999999389e+00
1.500099999999999945e+01,1.471999999999999531e+00
1.619800000000000040e+01,1.358000000000000540e+00
1.511999999999999922e+01,2.055999999999999162e+00
1.583200000000000074e+01,1.122999999999997556e+00
1.705300000000000082e+01,1.204000000000000625e+00
1.491200000000000081e+01,2.476999999999998536e+00
1.299000000000000021e+01,1.628000000000000114e+00
1.585999999999999943e+01,1.471000000000000085e+00
1.536100000000000065e+01,2.980000000000000426e-01
1.699800000000000111e+01,1.486000000000000654e+00
1.470899999999999963e+01,1.330999999999999517e+00
1.465199999999999925e+01,2.218999999999999417e+00
1.625000000000000000e+01,1.117000000000000881e+00
1.508799999999999919e+01,1.709000000000001407e+00
1.405000000000000071e+01,1.641999999999999460e+00
1.508500000000000085e+01,8.129999999999988347e-01
1.418599999999999994e+01,1.696999999999999176e+00
1.450300000000000011e+01,1.461000000000000298e+00
1.647700000000000031e+01,1.179999999999985505e-01
1.671999999999999886e+01,1.777000000000001023e+00
1.633500000000000085e+01,1.710000000000000853e+00
1.769000000000000128e+01,1.349000000000000199e+00
1.699299999999999855e+01,1.270000000000024443e-01
1.508799999999999919e+01,1.512000000000002231e+00
1.749200000000000088e+01,1.565999999999998948e+00
1.744399999999999906e+01,5.860000000000020748e-01
1.693299999999999983e+01,4.980000000000011084e-01
1.569100000000000072e+01,6.089999999999999858e-01
1.703999999999999915e+01,5.180000000000006821e-01
1.691700000000000159e+01,1.436999999999997613e+00
1.639000000000000057e+01,1.771000000000000796e+00
1.368299999999999983e+01,1.243999999999999773e+00
1.597899999999999920e+01,9.759999999999990905e-01
1.586800000000000033e+01,1.250999999999999446e+00
1.589000000000000057e+01,1.713999999999998636e+00
1.458399999999999963e+01,1.362000000000000099e+00
1.603800000000000026e+01,2.187999999999998835e+00
1.583300000000000018e+01,1.842000000000000526e+00
1.641199999999999903e+01,2.298000000000001819e+00
1.543299999999999983e+01,1.286999999999999034e+00
1.540700000000000003e+01,1.631000000000000227e+00
1.748799999999999955e+01,1.545000000000001705e+00
1.727899999999999991e+01,1.981000000000001648e+00
1.705300000000000082e+01,2.094999999999998863e+00
1.767399999999999949e+01,1.228999999999999204e+00
1.650000000000000000e+01,3.000000000000007105e-01
1.539300000000000068e+01,1.509999999999998010e+00
1.555499999999999972e+01,1.722000000000001307e+00
1.747400000000000020e+01,9.989999999999987779e-01
1.586500000000000021e+01,1.642999999999998906e+00
1.447600000000000087e+01,2.566000000000000725e+00
1.709600000000000009e+01,4.830000000000005400e-01
1.436200000000000010e+01,1.609999999999999432e+00
1.546299999999999919e+01,2.055000000000001492e+00
1.638599999999999923e+01,1.077999999999999403e+00
1.665399999999999991e+01,8.410000000000010800e-01
1.071299999999999919e+01,1.630000000000000782e+00
1.583200000000000074e+01,1.554999999999999716e+00
1.387500000000000000e+01,1.965999999999999304e+00
1.599300000000000033e+01,5.280000000000004690e-01
1.743900000000000006e+01,6.460000000000007958e-01
1.437100000000000044e+01,1.432000000000000384e+00
1.465000000000000036e+01,1.378999999999999559e+00
1.075300000000000011e+01,7.119999999999997442e-01
1.375200000000000067e+01,4.519999999999999574e-01
1.401699999999999946e+01,1.230999999999999872e+00
1.346400000000000041e+01,1.153000000000000469e+00
1.772599999999999909e+01,7.850000000000001421e-01
1.461999999999999922e+01,1.615000000000000213e+00
1.531099999999999994e+01,1.750000000000000000e+00
1.276699999999999946e+01,1.413000000000000256e+00
1.774299999999999855e+01,7.080000000000019611e-01
1.656700000000000017e+01,2.166000000000000369e+00
1.429700000000000060e+01,1.225999999999999091e+00
1.470400000000000063e+01,1.234999999999999432e+00
1.458999999999999986e+01,1.481999999999999318e+00
1.784400000000000119e+01,-2.160000000000010800e-01
1.764099999999999824e+01,8.840000000000003411e-01
1.476099999999999923e+01,1.155000000000001137e+00
1.453999999999999915e+01,1.533000000000001251e+00
1.489100000000000001e+01,7.399999999999984368e-02
1.427899999999999991e+01,1.567999999999999616e+00
1.510500000000000043e+01,1.756999999999997897e+00
1.659499999999999886e+01,4.470000000000027285e-01
1.700400000000000134e+01,1.573999999999998067e+00
1.655300000000000082e+01,2.295999999999999375e+00
1.780600000000000094e+01,1.211999999999999744e+00
1.787000000000000099e+01,7.109999999999985221e-01
1.612000000000000099e+01,1.526999999999997470e+00
1.760999999999999943e+01,1.596000000000000085e+00
1.313400000000000034e+01,1.714999999999999858e+00
1.421700000000000053e+01,2.011000000000001009e+00
1.460699999999999932e+01,1.498000000000001108e+00
1.336200000000000010e+01,1.570000000000000284e+00
1.321199999999999974e+01,1.498000000000001108e+00
1.768100000000000094e+01,-7.400000000000162004e-02
1.525200000000000067e+01,1.444000000000000838e+00
1.370599999999999952e+01,2.632999999999999119e+00
1.755000000000000071e+01,-4.592999999999999972e+00
1.541900000000000048e+01,1.480999999999998096e+00
1.288700000000000045e+01,1.799999999999998934e+00
1.475500000000000078e+01,1.601000000000000867e+00
1.532900000000000063e+01,1.765999999999998238e+00
1.594800000000000040e+01,1.597999999999998977e+00
1.436999999999999922e+01,6.940000000000008384e-01
1.583500000000000085e+01,6.509999999999998010e-01
